date,year,month,month_name,category,turnover_m,r12m_turnover,r12m_prior,yoy_growth_pct
2013-12-01,2013,12,Dec,"Clothing, footwear and personal accessory retailing",2761.9,20668.100000000002,19779.899999999998,4.5
2014-01-01,2014,1,Jan,"Clothing, footwear and personal accessory retailing",1718.2,20773.100000000002,19856.8,4.6
2014-02-01,2014,2,Feb,"Clothing, footwear and personal accessory retailing",1416.4,20841.4,19896.1,4.8
2014-03-01,2014,3,Mar,"Clothing, footwear and personal accessory retailing",1609.5,21002.1,19833.4,5.9
2014-04-01,2014,4,Apr,"Clothing, footwear and personal accessory retailing",1656.5,21080.6,19893.7,6.0
2014-05-01,2014,5,May,"Clothing, footwear and personal accessory retailing",1780.5,21143.1,19916.0,6.2
2014-06-01,2014,6,Jun,"Clothing, footwear and personal accessory retailing",1680.8,21182.8,19909.5,6.4
2014-07-01,2014,7,Jul,"Clothing, footwear and personal accessory retailing",1649.0,21238.899999999998,19955.5,6.4
2014-08-01,2014,8,Aug,"Clothing, footwear and personal accessory retailing",1604.1,21224.600000000002,20042.5,5.9
2014-09-01,2014,9,Sep,"Clothing, footwear and personal accessory retailing",1691.2,21239.2,20153.5,5.4
2014-10-01,2014,10,Oct,"Clothing, footwear and personal accessory retailing",1791.5,21239.300000000003,20325.0,4.5
2014-11-01,2014,11,Nov,"Clothing, footwear and personal accessory retailing",1821.0,21180.600000000002,20521.9,3.2
2014-12-01,2014,12,Dec,"Clothing, footwear and personal accessory retailing",2907.0,21325.699999999997,20668.100000000002,3.2
2015-01-01,2015,1,Jan,"Clothing, footwear and personal accessory retailing",1796.2,21403.699999999997,20773.100000000002,3.0
2015-02-01,2015,2,Feb,"Clothing, footwear and personal accessory retailing",1456.2,21443.5,20841.4,2.9
2015-03-01,2015,3,Mar,"Clothing, footwear and personal accessory retailing",1702.0,21536.0,21002.1,2.5
2015-04-01,2015,4,Apr,"Clothing, footwear and personal accessory retailing",1793.4,21672.9,21080.6,2.8
2015-05-01,2015,5,May,"Clothing, footwear and personal accessory retailing",1891.2,21783.600000000002,21143.1,3.0
2015-06-01,2015,6,Jun,"Clothing, footwear and personal accessory retailing",1774.7,21877.5,21182.8,3.3
2015-07-01,2015,7,Jul,"Clothing, footwear and personal accessory retailing",1788.5,22017.0,21238.899999999998,3.7
2015-08-01,2015,8,Aug,"Clothing, footwear and personal accessory retailing",1697.1,22110.0,21224.600000000002,4.2
2015-09-01,2015,9,Sep,"Clothing, footwear and personal accessory retailing",1790.1,22208.899999999998,21239.2,4.6
2015-10-01,2015,10,Oct,"Clothing, footwear and personal accessory retailing",1888.5,22305.899999999998,21239.300000000003,5.0
2015-11-01,2015,11,Nov,"Clothing, footwear and personal accessory retailing",1915.6,22400.5,21180.600000000002,5.8
2015-12-01,2015,12,Dec,"Clothing, footwear and personal accessory retailing",3079.9,22573.399999999998,21325.699999999997,5.9
2016-01-01,2016,1,Jan,"Clothing, footwear and personal accessory retailing",1875.7,22652.9,21403.699999999997,5.8
2016-02-01,2016,2,Feb,"Clothing, footwear and personal accessory retailing",1598.7,22795.4,21443.5,6.3
2016-03-01,2016,3,Mar,"Clothing, footwear and personal accessory retailing",1780.6,22874.0,21536.0,6.2
2016-04-01,2016,4,Apr,"Clothing, footwear and personal accessory retailing",1924.6,23005.199999999997,21672.9,6.1
2016-05-01,2016,5,May,"Clothing, footwear and personal accessory retailing",1926.7,23040.699999999997,21783.600000000002,5.8
2016-06-01,2016,6,Jun,"Clothing, footwear and personal accessory retailing",1967.1,23233.100000000002,21877.5,6.2
2016-07-01,2016,7,Jul,"Clothing, footwear and personal accessory retailing",1876.1,23320.7,22017.0,5.9
2016-08-01,2016,8,Aug,"Clothing, footwear and personal accessory retailing",1806.3,23429.899999999998,22110.0,6.0
2016-09-01,2016,9,Sep,"Clothing, footwear and personal accessory retailing",1896.8,23536.6,22208.899999999998,6.0
2016-10-01,2016,10,Oct,"Clothing, footwear and personal accessory retailing",1937.8,23585.9,22305.899999999998,5.7
2016-11-01,2016,11,Nov,"Clothing, footwear and personal accessory retailing",2057.1,23727.4,22400.5,5.9
2016-12-01,2016,12,Dec,"Clothing, footwear and personal accessory retailing",3330.5,23978.0,22573.399999999998,6.2
2017-01-01,2017,1,Jan,"Clothing, footwear and personal accessory retailing",1939.7,24042.0,22652.9,6.1
2017-02-01,2017,2,Feb,"Clothing, footwear and personal accessory retailing",1558.9,24002.199999999997,22795.4,5.3
2017-03-01,2017,3,Mar,"Clothing, footwear and personal accessory retailing",1826.7,24048.3,22874.0,5.1
2017-04-01,2017,4,Apr,"Clothing, footwear and personal accessory retailing",1885.8,24009.499999999996,23005.199999999997,4.4
2017-05-01,2017,5,May,"Clothing, footwear and personal accessory retailing",2024.2,24107.0,23040.699999999997,4.6
2017-06-01,2017,6,Jun,"Clothing, footwear and personal accessory retailing",1988.3,24128.199999999997,23233.100000000002,3.9
2017-07-01,2017,7,Jul,"Clothing, footwear and personal accessory retailing",1896.4,24148.5,23320.7,3.5
2017-08-01,2017,8,Aug,"Clothing, footwear and personal accessory retailing",1839.3,24181.5,23429.899999999998,3.2
2017-09-01,2017,9,Sep,"Clothing, footwear and personal accessory retailing",1891.6,24176.300000000003,23536.6,2.7
2017-10-01,2017,10,Oct,"Clothing, footwear and personal accessory retailing",1948.2,24186.699999999997,23585.9,2.5
2017-11-01,2017,11,Nov,"Clothing, footwear and personal accessory retailing",2139.4,24269.0,23727.4,2.3
2017-12-01,2017,12,Dec,"Clothing, footwear and personal accessory retailing",3297.7,24236.2,23978.0,1.1
2018-01-01,2018,1,Jan,"Clothing, footwear and personal accessory retailing",1967.4,24263.899999999998,24042.0,0.9
2018-02-01,2018,2,Feb,"Clothing, footwear and personal accessory retailing",1632.2,24337.2,24002.199999999997,1.4
2018-03-01,2018,3,Mar,"Clothing, footwear and personal accessory retailing",1884.8,24395.3,24048.3,1.4
2018-04-01,2018,4,Apr,"Clothing, footwear and personal accessory retailing",1913.2,24422.7,24009.499999999996,1.7
2018-05-01,2018,5,May,"Clothing, footwear and personal accessory retailing",2123.9,24522.4,24107.0,1.7
2018-06-01,2018,6,Jun,"Clothing, footwear and personal accessory retailing",2099.3,24633.4,24128.199999999997,2.1
2018-07-01,2018,7,Jul,"Clothing, footwear and personal accessory retailing",1918.7,24655.7,24148.5,2.1
2018-08-01,2018,8,Aug,"Clothing, footwear and personal accessory retailing",1919.5,24735.9,24181.5,2.3
2018-09-01,2018,9,Sep,"Clothing, footwear and personal accessory retailing",1915.4,24759.699999999997,24176.300000000003,2.4
2018-10-01,2018,10,Oct,"Clothing, footwear and personal accessory retailing",2082.5,24894.0,24186.699999999997,2.9
2018-11-01,2018,11,Nov,"Clothing, footwear and personal accessory retailing",2268.7,25023.3,24269.0,3.1
2018-12-01,2018,12,Dec,"Clothing, footwear and personal accessory retailing",3351.8,25077.4,24236.2,3.5
2019-01-01,2019,1,Jan,"Clothing, footwear and personal accessory retailing",2027.6,25137.600000000002,24263.899999999998,3.6
2019-02-01,2019,2,Feb,"Clothing, footwear and personal accessory retailing",1690.8,25196.2,24337.2,3.5
2019-03-01,2019,3,Mar,"Clothing, footwear and personal accessory retailing",1970.6,25282.0,24395.3,3.6
2019-04-01,2019,4,Apr,"Clothing, footwear and personal accessory retailing",1996.7,25365.5,24422.7,3.9
2019-05-01,2019,5,May,"Clothing, footwear and personal accessory retailing",2167.9,25409.5,24522.4,3.6
2019-06-01,2019,6,Jun,"Clothing, footwear and personal accessory retailing",2134.9,25445.1,24633.4,3.3
2019-07-01,2019,7,Jul,"Clothing, footwear and personal accessory retailing",2005.3,25531.7,24655.7,3.6
2019-08-01,2019,8,Aug,"Clothing, footwear and personal accessory retailing",2030.1,25642.3,24735.9,3.7
2019-09-01,2019,9,Sep,"Clothing, footwear and personal accessory retailing",1981.3,25708.2,24759.699999999997,3.8
2019-10-01,2019,10,Oct,"Clothing, footwear and personal accessory retailing",2126.9,25752.6,24894.0,3.4
2019-11-01,2019,11,Nov,"Clothing, footwear and personal accessory retailing",2404.0,25887.9,25023.3,3.5
2019-12-01,2019,12,Dec,"Clothing, footwear and personal accessory retailing",3474.3,26010.399999999998,25077.4,3.7
2020-01-01,2020,1,Jan,"Clothing, footwear and personal accessory retailing",2086.8,26069.6,25137.600000000002,3.7
2020-02-01,2020,2,Feb,"Clothing, footwear and personal accessory retailing",1718.2,26097.0,25196.2,3.6
2020-03-01,2020,3,Mar,"Clothing, footwear and personal accessory retailing",1452.4,25578.800000000003,25282.0,1.2
2020-04-01,2020,4,Apr,"Clothing, footwear and personal accessory retailing",703.9,24286.0,25365.5,-4.3
2020-05-01,2020,5,May,"Clothing, footwear and personal accessory retailing",1740.7,23858.8,25409.5,-6.1
2020-06-01,2020,6,Jun,"Clothing, footwear and personal accessory retailing",2055.3,23779.200000000004,25445.1,-6.5
2020-07-01,2020,7,Jul,"Clothing, footwear and personal accessory retailing",2104.2,23878.1,25531.7,-6.5
2020-08-01,2020,8,Aug,"Clothing, footwear and personal accessory retailing",1798.0,23646.0,25642.3,-7.8
2020-09-01,2020,9,Sep,"Clothing, footwear and personal accessory retailing",1821.5,23486.2,25708.2,-8.6
2020-10-01,2020,10,Oct,"Clothing, footwear and personal accessory retailing",2083.7,23443.0,25752.6,-9.0
2020-11-01,2020,11,Nov,"Clothing, footwear and personal accessory retailing",2757.6,23796.6,25887.9,-8.1
2020-12-01,2020,12,Dec,"Clothing, footwear and personal accessory retailing",3868.9,24191.2,26010.399999999998,-7.0
2021-01-01,2021,1,Jan,"Clothing, footwear and personal accessory retailing",2237.5,24341.9,26069.6,-6.6
2021-02-01,2021,2,Feb,"Clothing, footwear and personal accessory retailing",1872.8,24496.5,26097.0,-6.1
2021-03-01,2021,3,Mar,"Clothing, footwear and personal accessory retailing",2297.3,25341.4,25578.800000000003,-0.9
2021-04-01,2021,4,Apr,"Clothing, footwear and personal accessory retailing",2387.6,27025.100000000002,24286.0,11.3
2021-05-01,2021,5,May,"Clothing, footwear and personal accessory retailing",2519.6,27804.0,23858.8,16.5
2021-06-01,2021,6,Jun,"Clothing, footwear and personal accessory retailing",2265.2,28013.899999999998,23779.200000000004,17.8
2021-07-01,2021,7,Jul,"Clothing, footwear and personal accessory retailing",1841.5,27751.2,23878.1,16.2
2021-08-01,2021,8,Aug,"Clothing, footwear and personal accessory retailing",1471.6,27424.8,23646.0,16.0
2021-09-01,2021,9,Sep,"Clothing, footwear and personal accessory retailing",1616.5,27219.8,23486.2,15.9
2021-10-01,2021,10,Oct,"Clothing, footwear and personal accessory retailing",2173.8,27309.9,23443.0,16.5
2021-11-01,2021,11,Nov,"Clothing, footwear and personal accessory retailing",3241.0,27793.300000000003,23796.6,16.8
2021-12-01,2021,12,Dec,"Clothing, footwear and personal accessory retailing",4136.7,28061.1,24191.2,16.0
2022-01-01,2022,1,Jan,"Clothing, footwear and personal accessory retailing",2371.1,28194.7,24341.9,15.8
2022-02-01,2022,2,Feb,"Clothing, footwear and personal accessory retailing",2205.5,28527.4,24496.5,16.5
2022-03-01,2022,3,Mar,"Clothing, footwear and personal accessory retailing",2608.7,28838.8,25341.4,13.8
2022-04-01,2022,4,Apr,"Clothing, footwear and personal accessory retailing",2767.8,29219.0,27025.100000000002,8.1
2022-05-01,2022,5,May,"Clothing, footwear and personal accessory retailing",2873.4,29572.800000000003,27804.0,6.4
2022-06-01,2022,6,Jun,"Clothing, footwear and personal accessory retailing",2868.6,30176.2,28013.899999999998,7.7
2022-07-01,2022,7,Jul,"Clothing, footwear and personal accessory retailing",2775.1,31109.8,27751.2,12.1
2022-08-01,2022,8,Aug,"Clothing, footwear and personal accessory retailing",2687.7,32325.9,27424.8,17.9
2022-09-01,2022,9,Sep,"Clothing, footwear and personal accessory retailing",2773.0,33482.4,27219.8,23.0
2022-10-01,2022,10,Oct,"Clothing, footwear and personal accessory retailing",2872.5,34181.1,27309.9,25.2
2022-11-01,2022,11,Nov,"Clothing, footwear and personal accessory retailing",3462.8,34402.9,27793.300000000003,23.8
2022-12-01,2022,12,Dec,"Clothing, footwear and personal accessory retailing",4490.6,34756.8,28061.1,23.9
2023-01-01,2023,1,Jan,"Clothing, footwear and personal accessory retailing",2794.1,35179.8,28194.7,24.8
2023-02-01,2023,2,Feb,"Clothing, footwear and personal accessory retailing",2339.8,35314.1,28527.4,23.8
2023-03-01,2023,3,Mar,"Clothing, footwear and personal accessory retailing",2722.9,35428.3,28838.8,22.8
2023-04-01,2023,4,Apr,"Clothing, footwear and personal accessory retailing",2837.2,35497.7,29219.0,21.5
2023-05-01,2023,5,May,"Clothing, footwear and personal accessory retailing",3005.5,35629.799999999996,29572.800000000003,20.5
2023-06-01,2023,6,Jun,"Clothing, footwear and personal accessory retailing",2876.4,35637.6,30176.2,18.1
2023-07-01,2023,7,Jul,"Clothing, footwear and personal accessory retailing",2729.5,35592.0,31109.8,14.4
2023-08-01,2023,8,Aug,"Clothing, footwear and personal accessory retailing",2732.5,35636.8,32325.9,10.2
2023-09-01,2023,9,Sep,"Clothing, footwear and personal accessory retailing",2812.7,35676.50000000001,33482.4,6.6
2023-10-01,2023,10,Oct,"Clothing, footwear and personal accessory retailing",2854.3,35658.299999999996,34181.1,4.3
2023-11-01,2023,11,Nov,"Clothing, footwear and personal accessory retailing",3455.2,35650.700000000004,34402.9,3.6
2023-12-01,2023,12,Dec,"Clothing, footwear and personal accessory retailing",4450.6,35610.7,34756.8,2.5
2024-01-01,2024,1,Jan,"Clothing, footwear and personal accessory retailing",2757.7,35574.3,35179.8,1.1
2024-02-01,2024,2,Feb,"Clothing, footwear and personal accessory retailing",2521.7,35756.2,35314.1,1.3
2024-03-01,2024,3,Mar,"Clothing, footwear and personal accessory retailing",2667.2,35700.5,35428.3,0.8
2024-04-01,2024,4,Apr,"Clothing, footwear and personal accessory retailing",2807.9,35671.2,35497.7,0.5
2024-05-01,2024,5,May,"Clothing, footwear and personal accessory retailing",3021.8,35687.5,35629.799999999996,0.2
2024-06-01,2024,6,Jun,"Clothing, footwear and personal accessory retailing",2917.2,35728.299999999996,35637.6,0.3
2024-07-01,2024,7,Jul,"Clothing, footwear and personal accessory retailing",2770.6,35769.399999999994,35592.0,0.5
2024-08-01,2024,8,Aug,"Clothing, footwear and personal accessory retailing",2812.4,35849.299999999996,35636.8,0.6
2024-09-01,2024,9,Sep,"Clothing, footwear and personal accessory retailing",2779.8,35816.4,35676.50000000001,0.4
2024-10-01,2024,10,Oct,"Clothing, footwear and personal accessory retailing",2925.5,35887.6,35658.299999999996,0.6
2024-11-01,2024,11,Nov,"Clothing, footwear and personal accessory retailing",3582.2,36014.6,35650.700000000004,1.0
2024-12-01,2024,12,Dec,"Clothing, footwear and personal accessory retailing",4582.3,36146.3,35610.7,1.5
2025-01-01,2025,1,Jan,"Clothing, footwear and personal accessory retailing",2904.1,36292.7,35574.3,2.0
2025-02-01,2025,2,Feb,"Clothing, footwear and personal accessory retailing",2457.1,36228.1,35756.2,1.3
2025-03-01,2025,3,Mar,"Clothing, footwear and personal accessory retailing",2809.2,36370.100000000006,35700.5,1.9
2025-04-01,2025,4,Apr,"Clothing, footwear and personal accessory retailing",2816.1,36378.3,35671.2,2.0
2025-05-01,2025,5,May,"Clothing, footwear and personal accessory retailing",3167.1,36523.6,35687.5,2.3
2025-06-01,2025,6,Jun,"Clothing, footwear and personal accessory retailing",3065.3,36671.7,35728.299999999996,2.6
1982-04-01,1982,4,Apr,Department stores,460.1,,,
1982-05-01,1982,5,May,Department stores,502.6,,,
1982-06-01,1982,6,Jun,Department stores,443.8,,,
1982-07-01,1982,7,Jul,Department stores,459.1,,,
1982-08-01,1982,8,Aug,Department stores,438.4,,,
1982-09-01,1982,9,Sep,Department stores,465.1,,,
1982-10-01,1982,10,Oct,Department stores,452.7,,,
1982-11-01,1982,11,Nov,Department stores,522.9,,,
1982-12-01,1982,12,Dec,Department stores,889.3,,,
1983-01-01,1983,1,Jan,Department stores,379.2,,,
1983-02-01,1983,2,Feb,Department stores,378.0,,,
1983-03-01,1983,3,Mar,Department stores,472.1,5863.3,,
1983-04-01,1983,4,Apr,Department stores,503.4,5906.599999999999,,
1983-05-01,1983,5,May,Department stores,510.6,5914.6,,
1983-06-01,1983,6,Jun,Department stores,462.4,5933.2,,
1983-07-01,1983,7,Jul,Department stores,468.3,5942.4,,
1983-08-01,1983,8,Aug,Department stores,458.2,5962.2,,
1983-09-01,1983,9,Sep,Department stores,482.7,5979.799999999999,,
1983-10-01,1983,10,Oct,Department stores,485.3,6012.4,,
1983-11-01,1983,11,Nov,Department stores,568.7,6058.200000000001,,
1983-12-01,1983,12,Dec,Department stores,963.7,6132.6,,
1984-01-01,1984,1,Jan,Department stores,414.7,6168.1,,
1984-02-01,1984,2,Feb,Department stores,414.5,6204.6,,
1984-03-01,1984,3,Mar,Department stores,484.7,6217.2,5863.3,6.0
1984-04-01,1984,4,Apr,Department stores,487.3,6201.1,5906.599999999999,5.0
1984-05-01,1984,5,May,Department stores,597.9,6288.4,5914.6,6.3
1984-06-01,1984,6,Jun,Department stores,500.4,6326.400000000001,5933.2,6.6
1984-07-01,1984,7,Jul,Department stores,543.4,6401.5,5942.4,7.7
1984-08-01,1984,8,Aug,Department stores,503.4,6446.7,5962.2,8.1
1984-09-01,1984,9,Sep,Department stores,522.8,6486.8,5979.799999999999,8.5
1984-10-01,1984,10,Oct,Department stores,556.6,6558.1,6012.4,9.1
1984-11-01,1984,11,Nov,Department stores,623.2,6612.599999999999,6058.200000000001,9.2
1984-12-01,1984,12,Dec,Department stores,1039.4,6688.299999999999,6132.6,9.1
1985-01-01,1985,1,Jan,Department stores,516.3,6789.9,6168.1,10.1
1985-02-01,1985,2,Feb,Department stores,452.5,6827.9,6204.6,10.0
1985-03-01,1985,3,Mar,Department stores,525.8,6869.0,6217.2,10.5
1985-04-01,1985,4,Apr,Department stores,587.7,6969.4,6201.1,12.4
1985-05-01,1985,5,May,Department stores,700.3,7071.8,6288.4,12.5
1985-06-01,1985,6,Jun,Department stores,561.8,7133.2,6326.400000000001,12.8
1985-07-01,1985,7,Jul,Department stores,602.8,7192.6,6401.5,12.4
1985-08-01,1985,8,Aug,Department stores,582.5,7271.700000000001,6446.7,12.8
1985-09-01,1985,9,Sep,Department stores,563.1,7312.0,6486.8,12.7
1985-10-01,1985,10,Oct,Department stores,637.1,7392.5,6558.1,12.7
1985-11-01,1985,11,Nov,Department stores,697.1,7466.4,6612.599999999999,12.9
