date,year,month,month_name,category,turnover_m
2023-05-01,2023,5,May,Food retailing,13707.4
2023-06-01,2023,6,Jun,Food retailing,13266.7
2023-07-01,2023,7,Jul,Food retailing,13796.7
2023-08-01,2023,8,Aug,Food retailing,13857.4
2023-09-01,2023,9,Sep,Food retailing,13858.4
2023-10-01,2023,10,Oct,Food retailing,14268.5
2023-11-01,2023,11,Nov,Food retailing,14296.6
2023-12-01,2023,12,Dec,Food retailing,16634.0
2024-01-01,2024,1,Jan,Food retailing,14188.2
2024-02-01,2024,2,Feb,Food retailing,13546.5
2024-03-01,2024,3,Mar,Food retailing,14838.6
2024-04-01,2024,4,Apr,Food retailing,13749.8
2024-05-01,2024,5,May,Food retailing,14189.2
2024-06-01,2024,6,Jun,Food retailing,13699.6
2024-07-01,2024,7,Jul,Food retailing,14115.7
2024-08-01,2024,8,Aug,Food retailing,14593.1
2024-09-01,2024,9,Sep,Food retailing,14066.0
2024-10-01,2024,10,Oct,Food retailing,14705.8
2024-11-01,2024,11,Nov,Food retailing,14871.4
2024-12-01,2024,12,Dec,Food retailing,17040.3
2025-01-01,2025,1,Jan,Food retailing,14691.2
2025-02-01,2025,2,Feb,Food retailing,13589.6
2025-03-01,2025,3,Mar,Food retailing,15149.9
2025-04-01,2025,4,Apr,Food retailing,14530.8
2025-05-01,2025,5,May,Food retailing,14747.0
2025-06-01,2025,6,Jun,Food retailing,14095.0
1982-04-01,1982,4,Apr,Household goods retailing,592.3
1982-05-01,1982,5,May,Household goods retailing,629.6
1982-06-01,1982,6,Jun,Household goods retailing,607.4
1982-07-01,1982,7,Jul,Household goods retailing,632.4
1982-08-01,1982,8,Aug,Household goods retailing,622.6
1982-09-01,1982,9,Sep,Household goods retailing,622.0
1982-10-01,1982,10,Oct,Household goods retailing,637.8
1982-11-01,1982,11,Nov,Household goods retailing,717.2
1982-12-01,1982,12,Dec,Household goods retailing,1077.0
1983-01-01,1983,1,Jan,Household goods retailing,615.9
1983-02-01,1983,2,Feb,Household goods retailing,621.7
1983-03-01,1983,3,Mar,Household goods retailing,719.1
1983-04-01,1983,4,Apr,Household goods retailing,633.4
1983-05-01,1983,5,May,Household goods retailing,697.9
1983-06-01,1983,6,Jun,Household goods retailing,661.8
1983-07-01,1983,7,Jul,Household goods retailing,656.9
1983-08-01,1983,8,Aug,Household goods retailing,711.0
1983-09-01,1983,9,Sep,Household goods retailing,690.3
1983-10-01,1983,10,Oct,Household goods retailing,714.6
1983-11-01,1983,11,Nov,Household goods retailing,815.5
1983-12-01,1983,12,Dec,Household goods retailing,1197.8
1984-01-01,1984,1,Jan,Household goods retailing,684.2
1984-02-01,1984,2,Feb,Household goods retailing,698.5
1984-03-01,1984,3,Mar,Household goods retailing,746.0
1984-04-01,1984,4,Apr,Household goods retailing,634.7
1984-05-01,1984,5,May,Household goods retailing,755.0
1984-06-01,1984,6,Jun,Household goods retailing,677.2
1984-07-01,1984,7,Jul,Household goods retailing,708.7
1984-08-01,1984,8,Aug,Household goods retailing,740.9
1984-09-01,1984,9,Sep,Household goods retailing,679.0
1984-10-01,1984,10,Oct,Household goods retailing,769.3
1984-11-01,1984,11,Nov,Household goods retailing,859.3
1984-12-01,1984,12,Dec,Household goods retailing,1174.6
1985-01-01,1985,1,Jan,Household goods retailing,703.0
1985-02-01,1985,2,Feb,Household goods retailing,669.4
1985-03-01,1985,3,Mar,Household goods retailing,742.2
1985-04-01,1985,4,Apr,Household goods retailing,721.6
1985-05-01,1985,5,May,Household goods retailing,855.8
1985-06-01,1985,6,Jun,Household goods retailing,742.3
1985-07-01,1985,7,Jul,Household goods retailing,799.9
1985-08-01,1985,8,Aug,Household goods retailing,815.5
1985-09-01,1985,9,Sep,Household goods retailing,776.8
1985-10-01,1985,10,Oct,Household goods retailing,881.3
1985-11-01,1985,11,Nov,Household goods retailing,973.2
1985-12-01,1985,12,Dec,Household goods retailing,1351.7
1986-01-01,1986,1,Jan,Household goods retailing,812.6
1986-02-01,1986,2,Feb,Household goods retailing,763.6
1986-03-01,1986,3,Mar,Household goods retailing,768.0
1986-04-01,1986,4,Apr,Household goods retailing,827.0
1986-05-01,1986,5,May,Household goods retailing,935.1
1986-06-01,1986,6,Jun,Household goods retailing,833.6
1986-07-01,1986,7,Jul,Household goods retailing,878.2
1986-08-01,1986,8,Aug,Household goods retailing,898.1
1986-09-01,1986,9,Sep,Household goods retailing,862.3
1986-10-01,1986,10,Oct,Household goods retailing,950.6
1986-11-01,1986,11,Nov,Household goods retailing,968.2
1986-12-01,1986,12,Dec,Household goods retailing,1414.0
1987-01-01,1987,1,Jan,Household goods retailing,861.1
1987-02-01,1987,2,Feb,Household goods retailing,812.5
1987-03-01,1987,3,Mar,Household goods retailing,862.3
1987-04-01,1987,4,Apr,Household goods retailing,846.8
1987-05-01,1987,5,May,Household goods retailing,933.6
1987-06-01,1987,6,Jun,Household goods retailing,886.2
1987-07-01,1987,7,Jul,Household goods retailing,958.9
1987-08-01,1987,8,Aug,Household goods retailing,938.2
1987-09-01,1987,9,Sep,Household goods retailing,953.0
1987-10-01,1987,10,Oct,Household goods retailing,1058.8
1987-11-01,1987,11,Nov,Household goods retailing,1084.6
1987-12-01,1987,12,Dec,Household goods retailing,1576.1
1988-01-01,1988,1,Jan,Household goods retailing,938.9
1988-02-01,1988,2,Feb,Household goods retailing,968.3
1988-03-01,1988,3,Mar,Household goods retailing,1035.6
1988-04-01,1988,4,Apr,Household goods retailing,945.3
1988-05-01,1988,5,May,Household goods retailing,1074.9
1988-06-01,1988,6,Jun,Household goods retailing,1053.6
1988-07-01,1988,7,Jul,Household goods retailing,1045.1
1988-08-01,1988,8,Aug,Household goods retailing,1073.4
1988-09-01,1988,9,Sep,Household goods retailing,1040.7
1988-10-01,1988,10,Oct,Household goods retailing,1092.9
1988-11-01,1988,11,Nov,Household goods retailing,1210.9
1988-12-01,1988,12,Dec,Household goods retailing,1714.8
1989-01-01,1989,1,Jan,Household goods retailing,1089.2
1989-02-01,1989,2,Feb,Household goods retailing,1021.5
1989-03-01,1989,3,Mar,Household goods retailing,1107.0
1989-04-01,1989,4,Apr,Household goods retailing,1089.0
1989-05-01,1989,5,May,Household goods retailing,1203.6
1989-06-01,1989,6,Jun,Household goods retailing,1151.9
1989-07-01,1989,7,Jul,Household goods retailing,1135.8
1989-08-01,1989,8,Aug,Household goods retailing,1161.5
1989-09-01,1989,9,Sep,Household goods retailing,1174.0
1989-10-01,1989,10,Oct,Household goods retailing,1217.4
1989-11-01,1989,11,Nov,Household goods retailing,1351.2
1989-12-01,1989,12,Dec,Household goods retailing,1714.2
1990-01-01,1990,1,Jan,Household goods retailing,1128.5
1990-02-01,1990,2,Feb,Household goods retailing,1048.0
1990-03-01,1990,3,Mar,Household goods retailing,1148.2
1990-04-01,1990,4,Apr,Household goods retailing,1083.7
1990-05-01,1990,5,May,Household goods retailing,1211.6
1990-06-01,1990,6,Jun,Household goods retailing,1160.4
1990-07-01,1990,7,Jul,Household goods retailing,1136.2
1990-08-01,1990,8,Aug,Household goods retailing,1186.0
1990-09-01,1990,9,Sep,Household goods retailing,1111.3
1990-10-01,1990,10,Oct,Household goods retailing,1215.3
1990-11-01,1990,11,Nov,Household goods retailing,1277.0
1990-12-01,1990,12,Dec,Household goods retailing,1659.5
1991-01-01,1991,1,Jan,Household goods retailing,1147.3
1991-02-01,1991,2,Feb,Household goods retailing,1094.5
1991-03-01,1991,3,Mar,Household goods retailing,1133.5
1991-04-01,1991,4,Apr,Household goods retailing,1136.3
1991-05-01,1991,5,May,Household goods retailing,1205.3
1991-06-01,1991,6,Jun,Household goods retailing,1110.0
1991-07-01,1991,7,Jul,Household goods retailing,1220.1
1991-08-01,1991,8,Aug,Household goods retailing,1231.6
1991-09-01,1991,9,Sep,Household goods retailing,1165.6
1991-10-01,1991,10,Oct,Household goods retailing,1312.5
1991-11-01,1991,11,Nov,Household goods retailing,1343.1
1991-12-01,1991,12,Dec,Household goods retailing,1660.7
1992-01-01,1992,1,Jan,Household goods retailing,1203.5
1992-02-01,1992,2,Feb,Household goods retailing,1143.3
1992-03-01,1992,3,Mar,Household goods retailing,1199.5
1992-04-01,1992,4,Apr,Household goods retailing,1206.7
1992-05-01,1992,5,May,Household goods retailing,1228.4
1992-06-01,1992,6,Jun,Household goods retailing,1199.3
1992-07-01,1992,7,Jul,Household goods retailing,1278.9
1992-08-01,1992,8,Aug,Household goods retailing,1194.8
1992-09-01,1992,9,Sep,Household goods retailing,1260.6
1992-10-01,1992,10,Oct,Household goods retailing,1379.7
1992-11-01,1992,11,Nov,Household goods retailing,1382.2
1992-12-01,1992,12,Dec,Household goods retailing,1817.1
1993-01-01,1993,1,Jan,Household goods retailing,1292.7
1993-02-01,1993,2,Feb,Household goods retailing,1190.4
1993-03-01,1993,3,Mar,Household goods retailing,1346.6
1993-04-01,1993,4,Apr,Household goods retailing,1274.5
1993-05-01,1993,5,May,Household goods retailing,1324.2
1993-06-01,1993,6,Jun,Household goods retailing,1308.6
1993-07-01,1993,7,Jul,Household goods retailing,1345.9
1993-08-01,1993,8,Aug,Household goods retailing,1300.5
1993-09-01,1993,9,Sep,Household goods retailing,1366.1
1993-10-01,1993,10,Oct,Household goods retailing,1438.0
1993-11-01,1993,11,Nov,Household goods retailing,1532.2
1993-12-01,1993,12,Dec,Household goods retailing,2011.8
1994-01-01,1994,1,Jan,Household goods retailing,1373.4
1994-02-01,1994,2,Feb,Household goods retailing,1325.1
1994-03-01,1994,3,Mar,Household goods retailing,1451.4
1994-04-01,1994,4,Apr,Household goods retailing,1334.8
1994-05-01,1994,5,May,Household goods retailing,1443.6
1994-06-01,1994,6,Jun,Household goods retailing,1456.0
1994-07-01,1994,7,Jul,Household goods retailing,1427.8
1994-08-01,1994,8,Aug,Household goods retailing,1503.1
1994-09-01,1994,9,Sep,Household goods retailing,1475.2
1994-10-01,1994,10,Oct,Household goods retailing,1508.7
1994-11-01,1994,11,Nov,Household goods retailing,1616.5
1994-12-01,1994,12,Dec,Household goods retailing,2058.9
1995-01-01,1995,1,Jan,Household goods retailing,1463.9
1995-02-01,1995,2,Feb,Household goods retailing,1373.3
1995-03-01,1995,3,Mar,Household goods retailing,1533.7
1995-04-01,1995,4,Apr,Household goods retailing,1420.6
1995-05-01,1995,5,May,Household goods retailing,1576.3
1995-06-01,1995,6,Jun,Household goods retailing,1607.5
1995-07-01,1995,7,Jul,Household goods retailing,1545.7
1995-08-01,1995,8,Aug,Household goods retailing,1550.8
1995-09-01,1995,9,Sep,Household goods retailing,1583.0
1995-10-01,1995,10,Oct,Household goods retailing,1622.6
1995-11-01,1995,11,Nov,Household goods retailing,1705.5
1995-12-01,1995,12,Dec,Household goods retailing,2212.4
1996-01-01,1996,1,Jan,Household goods retailing,1580.7
1996-02-01,1996,2,Feb,Household goods retailing,1485.5
1996-03-01,1996,3,Mar,Household goods retailing,1582.6
1996-04-01,1996,4,Apr,Household goods retailing,1498.9
1996-05-01,1996,5,May,Household goods retailing,1644.5
1996-06-01,1996,6,Jun,Household goods retailing,1610.9
1996-07-01,1996,7,Jul,Household goods retailing,1695.0
1996-08-01,1996,8,Aug,Household goods retailing,1664.9
1996-09-01,1996,9,Sep,Household goods retailing,1583.8
1996-10-01,1996,10,Oct,Household goods retailing,1740.4
1996-11-01,1996,11,Nov,Household goods retailing,1798.7
1996-12-01,1996,12,Dec,Household goods retailing,2296.1
1997-01-01,1997,1,Jan,Household goods retailing,1686.0
1997-02-01,1997,2,Feb,Household goods retailing,1576.9
1997-03-01,1997,3,Mar,Household goods retailing,1608.8
1997-04-01,1997,4,Apr,Household goods retailing,1610.8
1997-05-01,1997,5,May,Household goods retailing,1712.9
1997-06-01,1997,6,Jun,Household goods retailing,1664.3
1997-07-01,1997,7,Jul,Household goods retailing,1698.0
1997-08-01,1997,8,Aug,Household goods retailing,1662.9
1997-09-01,1997,9,Sep,Household goods retailing,1678.9
1997-10-01,1997,10,Oct,Household goods retailing,1811.1
1997-11-01,1997,11,Nov,Household goods retailing,1835.5
1997-12-01,1997,12,Dec,Household goods retailing,2418.4
1998-01-01,1998,1,Jan,Household goods retailing,1724.9
1998-02-01,1998,2,Feb,Household goods retailing,1531.3
1998-03-01,1998,3,Mar,Household goods retailing,1660.0
1998-04-01,1998,4,Apr,Household goods retailing,1602.0
1998-05-01,1998,5,May,Household goods retailing,1677.0
1998-06-01,1998,6,Jun,Household goods retailing,1668.8
1998-07-01,1998,7,Jul,Household goods retailing,1699.6
1998-08-01,1998,8,Aug,Household goods retailing,1649.9
1998-09-01,1998,9,Sep,Household goods retailing,1685.0
1998-10-01,1998,10,Oct,Household goods retailing,1783.6
1998-11-01,1998,11,Nov,Household goods retailing,1776.0
1998-12-01,1998,12,Dec,Household goods retailing,2323.2
1999-01-01,1999,1,Jan,Household goods retailing,1775.4
1999-02-01,1999,2,Feb,Household goods retailing,1597.2
1999-03-01,1999,3,Mar,Household goods retailing,1733.6
1999-04-01,1999,4,Apr,Household goods retailing,1681.0
1999-05-01,1999,5,May,Household goods retailing,1764.5
1999-06-01,1999,6,Jun,Household goods retailing,1779.0
1999-07-01,1999,7,Jul,Household goods retailing,1817.4
1999-08-01,1999,8,Aug,Household goods retailing,1830.7
1999-09-01,1999,9,Sep,Household goods retailing,1894.3
1999-10-01,1999,10,Oct,Household goods retailing,2000.7
1999-11-01,1999,11,Nov,Household goods retailing,2037.0
1999-12-01,1999,12,Dec,Household goods retailing,2568.3
2000-01-01,2000,1,Jan,Household goods retailing,1924.7
2000-02-01,2000,2,Feb,Household goods retailing,1813.6
2000-03-01,2000,3,Mar,Household goods retailing,1919.9
2000-04-01,2000,4,Apr,Household goods retailing,1769.8
2000-05-01,2000,5,May,Household goods retailing,1985.7
2000-06-01,2000,6,Jun,Household goods retailing,2346.3
2000-07-01,2000,7,Jul,Household goods retailing,1875.7
2000-08-01,2000,8,Aug,Household goods retailing,2013.1
2000-09-01,2000,9,Sep,Household goods retailing,2015.7
2000-10-01,2000,10,Oct,Household goods retailing,2098.2
2000-11-01,2000,11,Nov,Household goods retailing,2213.3
2000-12-01,2000,12,Dec,Household goods retailing,2776.0
2001-01-01,2001,1,Jan,Household goods retailing,2095.8
2001-02-01,2001,2,Feb,Household goods retailing,1887.4
2001-03-01,2001,3,Mar,Household goods retailing,2063.2
2001-04-01,2001,4,Apr,Household goods retailing,1982.7
2001-05-01,2001,5,May,Household goods retailing,2118.3
2001-06-01,2001,6,Jun,Household goods retailing,2205.1
2001-07-01,2001,7,Jul,Household goods retailing,2217.5
2001-08-01,2001,8,Aug,Household goods retailing,2253.1
2001-09-01,2001,9,Sep,Household goods retailing,2188.7
2001-10-01,2001,10,Oct,Household goods retailing,2404.9
2001-11-01,2001,11,Nov,Household goods retailing,2517.4
2001-12-01,2001,12,Dec,Household goods retailing,3113.9
2002-01-01,2002,1,Jan,Household goods retailing,2438.8
2002-02-01,2002,2,Feb,Household goods retailing,2123.9
2002-03-01,2002,3,Mar,Household goods retailing,2296.4
2002-04-01,2002,4,Apr,Household goods retailing,2336.0
2002-05-01,2002,5,May,Household goods retailing,2478.6
2002-06-01,2002,6,Jun,Household goods retailing,2475.0
2002-07-01,2002,7,Jul,Household goods retailing,2465.3
2002-08-01,2002,8,Aug,Household goods retailing,2501.2
2002-09-01,2002,9,Sep,Household goods retailing,2460.6
2002-10-01,2002,10,Oct,Household goods retailing,2635.3
2002-11-01,2002,11,Nov,Household goods retailing,2752.9
2002-12-01,2002,12,Dec,Household goods retailing,3366.1
2003-01-01,2003,1,Jan,Household goods retailing,2528.5
2003-02-01,2003,2,Feb,Household goods retailing,2231.8
2003-03-01,2003,3,Mar,Household goods retailing,2430.7
2003-04-01,2003,4,Apr,Household goods retailing,2368.9
2003-05-01,2003,5,May,Household goods retailing,2539.9
2003-06-01,2003,6,Jun,Household goods retailing,2595.6
2003-07-01,2003,7,Jul,Household goods retailing,2675.1
2003-08-01,2003,8,Aug,Household goods retailing,2665.2
2003-09-01,2003,9,Sep,Household goods retailing,2726.7
2003-10-01,2003,10,Oct,Household goods retailing,2903.8
2003-11-01,2003,11,Nov,Household goods retailing,2948.3
2003-12-01,2003,12,Dec,Household goods retailing,3650.5
2004-01-01,2004,1,Jan,Household goods retailing,2829.9
2004-02-01,2004,2,Feb,Household goods retailing,2545.4
2004-03-01,2004,3,Mar,Household goods retailing,2746.3
2004-04-01,2004,4,Apr,Household goods retailing,2569.2
2004-05-01,2004,5,May,Household goods retailing,2675.2
2004-06-01,2004,6,Jun,Household goods retailing,2793.8
2004-07-01,2004,7,Jul,Household goods retailing,2843.3
2004-08-01,2004,8,Aug,Household goods retailing,2798.1
2004-09-01,2004,9,Sep,Household goods retailing,2848.0
2004-10-01,2004,10,Oct,Household goods retailing,3078.3
2004-11-01,2004,11,Nov,Household goods retailing,3185.1
2004-12-01,2004,12,Dec,Household goods retailing,3877.3
2005-01-01,2005,1,Jan,Household goods retailing,2963.1
2005-02-01,2005,2,Feb,Household goods retailing,2622.9
2005-03-01,2005,3,Mar,Household goods retailing,2782.9
2005-04-01,2005,4,Apr,Household goods retailing,2787.4
2005-05-01,2005,5,May,Household goods retailing,2879.3
2005-06-01,2005,6,Jun,Household goods retailing,2969.3
2005-07-01,2005,7,Jul,Household goods retailing,2964.4
2005-08-01,2005,8,Aug,Household goods retailing,2984.4
2005-09-01,2005,9,Sep,Household goods retailing,2971.0
2005-10-01,2005,10,Oct,Household goods retailing,3099.2
2005-11-01,2005,11,Nov,Household goods retailing,3252.9
2005-12-01,2005,12,Dec,Household goods retailing,4088.1
2006-01-01,2006,1,Jan,Household goods retailing,3036.0
2006-02-01,2006,2,Feb,Household goods retailing,2692.5
2006-03-01,2006,3,Mar,Household goods retailing,2953.4
2006-04-01,2006,4,Apr,Household goods retailing,2804.1
2006-05-01,2006,5,May,Household goods retailing,3026.2
2006-06-01,2006,6,Jun,Household goods retailing,3148.2
2006-07-01,2006,7,Jul,Household goods retailing,3120.4
2006-08-01,2006,8,Aug,Household goods retailing,3150.1
2006-09-01,2006,9,Sep,Household goods retailing,3196.1
2006-10-01,2006,10,Oct,Household goods retailing,3346.8
2006-11-01,2006,11,Nov,Household goods retailing,3494.0
2006-12-01,2006,12,Dec,Household goods retailing,4301.3
2007-01-01,2007,1,Jan,Household goods retailing,3332.3
2007-02-01,2007,2,Feb,Household goods retailing,2963.4
2007-03-01,2007,3,Mar,Household goods retailing,3283.3
2007-04-01,2007,4,Apr,Household goods retailing,3010.1
2007-05-01,2007,5,May,Household goods retailing,3239.8
2007-06-01,2007,6,Jun,Household goods retailing,3399.0
2007-07-01,2007,7,Jul,Household goods retailing,3333.5
2007-08-01,2007,8,Aug,Household goods retailing,3433.6
2007-09-01,2007,9,Sep,Household goods retailing,3443.2
2007-10-01,2007,10,Oct,Household goods retailing,3591.4
2007-11-01,2007,11,Nov,Household goods retailing,3774.4
2007-12-01,2007,12,Dec,Household goods retailing,4684.7
2008-01-01,2008,1,Jan,Household goods retailing,3535.1
2008-02-01,2008,2,Feb,Household goods retailing,3142.9
2008-03-01,2008,3,Mar,Household goods retailing,3212.5
2008-04-01,2008,4,Apr,Household goods retailing,3238.4
2008-05-01,2008,5,May,Household goods retailing,3349.2
2008-06-01,2008,6,Jun,Household goods retailing,3443.7
2008-07-01,2008,7,Jul,Household goods retailing,3413.8
2008-08-01,2008,8,Aug,Household goods retailing,3411.0
2008-09-01,2008,9,Sep,Household goods retailing,3327.8
2008-10-01,2008,10,Oct,Household goods retailing,3530.5
2008-11-01,2008,11,Nov,Household goods retailing,3595.6
2008-12-01,2008,12,Dec,Household goods retailing,4908.6
2009-01-01,2009,1,Jan,Household goods retailing,3560.7
2009-02-01,2009,2,Feb,Household goods retailing,2968.2
2009-03-01,2009,3,Mar,Household goods retailing,3301.6
2009-04-01,2009,4,Apr,Household goods retailing,3203.9
2009-05-01,2009,5,May,Household goods retailing,3379.7
2009-06-01,2009,6,Jun,Household goods retailing,3620.6
2009-07-01,2009,7,Jul,Household goods retailing,3452.3
2009-08-01,2009,8,Aug,Household goods retailing,3467.7
2009-09-01,2009,9,Sep,Household goods retailing,3406.1
2009-10-01,2009,10,Oct,Household goods retailing,3641.4
2009-11-01,2009,11,Nov,Household goods retailing,3787.3
2009-12-01,2009,12,Dec,Household goods retailing,4706.0
2010-01-01,2010,1,Jan,Household goods retailing,3561.0
2010-02-01,2010,2,Feb,Household goods retailing,3052.5
2010-03-01,2010,3,Mar,Household goods retailing,3322.8
2010-04-01,2010,4,Apr,Household goods retailing,3213.8
2010-05-01,2010,5,May,Household goods retailing,3360.1
2010-06-01,2010,6,Jun,Household goods retailing,3591.7
2010-07-01,2010,7,Jul,Household goods retailing,3480.7
2010-08-01,2010,8,Aug,Household goods retailing,3497.8
2010-09-01,2010,9,Sep,Household goods retailing,3476.1
2010-10-01,2010,10,Oct,Household goods retailing,3692.1
2010-11-01,2010,11,Nov,Household goods retailing,3831.0
2010-12-01,2010,12,Dec,Household goods retailing,4839.5
2011-01-01,2011,1,Jan,Household goods retailing,3458.3
2011-02-01,2011,2,Feb,Household goods retailing,3065.6
2011-03-01,2011,3,Mar,Household goods retailing,3365.1
2011-04-01,2011,4,Apr,Household goods retailing,3253.1
2011-05-01,2011,5,May,Household goods retailing,3391.7
2011-06-01,2011,6,Jun,Household goods retailing,3531.3
2011-07-01,2011,7,Jul,Household goods retailing,3463.3
2011-08-01,2011,8,Aug,Household goods retailing,3578.6
2011-09-01,2011,9,Sep,Household goods retailing,3613.9
2011-10-01,2011,10,Oct,Household goods retailing,3769.0
2011-11-01,2011,11,Nov,Household goods retailing,3920.7
2011-12-01,2011,12,Dec,Household goods retailing,4867.7
2012-01-01,2012,1,Jan,Household goods retailing,3540.6
2012-02-01,2012,2,Feb,Household goods retailing,3144.9
2012-03-01,2012,3,Mar,Household goods retailing,3396.4
2012-04-01,2012,4,Apr,Household goods retailing,3180.4
2012-05-01,2012,5,May,Household goods retailing,3435.8
2012-06-01,2012,6,Jun,Household goods retailing,3579.5
2012-07-01,2012,7,Jul,Household goods retailing,3601.1
2012-08-01,2012,8,Aug,Household goods retailing,3627.1
2012-09-01,2012,9,Sep,Household goods retailing,3639.0
2012-10-01,2012,10,Oct,Household goods retailing,3725.3
2012-11-01,2012,11,Nov,Household goods retailing,3851.4
2012-12-01,2012,12,Dec,Household goods retailing,4760.2
2013-01-01,2013,1,Jan,Household goods retailing,3669.1
2013-02-01,2013,2,Feb,Household goods retailing,3201.1
2013-03-01,2013,3,Mar,Household goods retailing,3393.1
2013-04-01,2013,4,Apr,Household goods retailing,3320.2
2013-05-01,2013,5,May,Household goods retailing,3456.3
